ASIN,Title,Price,Original Price,Currency,Star Rating,Number of Ratings,Product URL,Image URL,Number of Offers,Minimum Offer Price,Best Seller,Amazon Choice,Prime Eligible,Climate Pledge Friendly,Sales Volume,Delivery Info,Has Variations
B0D5CQT349,"UMIDIGI G9C Android 14 Unlocked Cellphone,Octa-core 12GB +128GB Expand 1TB Unlocked Smartphone,6.75&quot; HD+ 90Hz,5000mAh Battery,50MP Camera,Wi-Fi (2.4G/5G),GPS,BT 5.4,NFC,AI Face Unlock,Warranty,Black",$119.99,,USD,4.3,0,https://www.amazon.com/dp/B0D5CQT349,https://m.media-amazon.com/images/I/71yCZi452OL._AC_UY654_FMwebp_QL65_.jpg,1,$119.99,FALSE,FALSE,TRUE,FALSE,500+ bought in past month,"FREE delivery Wed, Dec 18 Or fastest delivery Sat, Dec 14 Arrives before Christmas",TRUE
B07V1PC86V,"OtterBox iPhone 11 Defender Series Case - Black, Rugged &amp; Durable, with Port Protection, Includes Holster Clip Kickstand",$35.97,$59.95,USD,4.7,0,https://www.amazon.com/dp/B07V1PC86V,https://m.media-amazon.com/images/I/51woQlZaJmS._AC_UY654_FMwebp_QL65_.jpg,6,$15.95,FALSE,FALSE,TRUE,FALSE,3K+ bought in past month,"FREE delivery Tue, Dec 17 Or fastest delivery Sun, Dec 15 Arrives before Christmas",TRUE
B09LN7CB6H,T-Mobile REVVL V+ 5G Android 64GB Smartphone - Nebula Black (Renewed) (T-Mobile Unlocked),$79.99,$88.44,USD,3.9,0,https://www.amazon.com/dp/B09LN7CB6H,https://m.media-amazon.com/images/I/51Da6-PelKL._AC_UY654_FMwebp_QL65_.jpg,10,$72.95,FALSE,FALSE,TRUE,TRUE,200+ bought in past month,"FREE delivery Tue, Dec 17 Or fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0C36GKZ57,"Lamicall Gooseneck Phone Holder for Bed - [Upgraded Stable Clip] for Desk, Headboard, Bed, Bedside, Table, Flexible Gooseneck Long Arm Stand, Overhead Cell Phone Clamp Mount, for All 4-7” Devices",$15.99,$19.99,USD,4.4,0,https://www.amazon.com/dp/B0C36GKZ57,https://m.media-amazon.com/images/I/51gkJBwRIiL._AC_UY654_FMwebp_QL65_.jpg,1,$15.99,FALSE,FALSE,TRUE,TRUE,10K+ bought in past month,"FREE delivery Wed, Dec 18 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B09292ZC2W,"VTech IS8121-4 Super Long Range up to 2300 Feet DECT 6.0 Bluetooth 4 Handset Cordless Phone for Home with Answering Machine, Call Blocking, Connect to Cell, Intercom and Expandable to 5 Handsets",$120.95,,USD,4.2,0,https://www.amazon.com/dp/B09292ZC2W,https://m.media-amazon.com/images/I/81ngGmESqfS._AC_UY654_FMwebp_QL65_.jpg,2,$47.05,FALSE,FALSE,TRUE,FALSE,50+ bought in past month,"FREE delivery Tue, Dec 17 Or fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0D12N3PL3,"LISEN for iPhone Holder for Desk Acrylic Desk Accessories, for Teen Girls 2024 Cell Phone Stand, Stocking Stuffers for Teens Boys Gifts Phone Holder, Office Desk for iPhone 4-8&#x27;&#x27; Phone",$9.99,$18.98,USD,4.7,0,https://www.amazon.com/dp/B0D12N3PL3,https://m.media-amazon.com/images/I/71lJCa-zZTL._AC_UY654_FMwebp_QL65_.jpg,1,$9.99,FALSE,FALSE,TRUE,FALSE,500+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0DCNVNV67,Earbuds Wireless Earpiece Bluetooth Headset with Noise Canceling Mic 160H Standby Time Hands Free Earphones Single Ear Headphone for iphone Android Samsung Cell Phones PC TV Computer Game Trucker Work,$29.99,$59.99,USD,4.7,0,https://www.amazon.com/dp/B0DCNVNV67,https://m.media-amazon.com/images/I/61tX0FoLgmL._AC_UY654_FMwebp_QL65_.jpg,1,$29.99,FALSE,FALSE,TRUE,FALSE,1K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B09C6LMM28,SAMSUNG A52 5G A526U 128GB Fully Unlocked Android Smartphone (Renewed),$149.00,,USD,4.2,0,https://www.amazon.com/dp/B09C6LMM28,https://m.media-amazon.com/images/I/61Vz+CqGE6L._AC_UY654_FMwebp_QL65_.jpg,9,$109.50,FALSE,FALSE,FALSE,TRUE,400+ bought in past month,"FREE delivery Tue, Dec 17 Or fastest delivery Sat, Dec 14 Arrives before ChristmasOnly 10 left in stock - order soon.",TRUE
B007P8DKZ2,"AT&amp;T ML17929 2-Line Corded Telephone, Black",$60.97,$65.95,USD,4.3,0,https://www.amazon.com/dp/B007P8DKZ2,https://m.media-amazon.com/images/I/81vuq8VMAfL._AC_UY654_FMwebp_QL65_.jpg,42,$34.99,FALSE,FALSE,FALSE,FALSE,500+ bought in past month,"FREE delivery Tue, Dec 17 Arrives before Christmas",FALSE
B0D5MNNC62,REVVL 6X 5G 128GB 5G Smartphone 6.52&quot; LCD - (Light Gray) T-Mobile Locked (Renewed),$81.34,$99.00,USD,4.1,0,https://www.amazon.com/dp/B0D5MNNC62,https://m.media-amazon.com/images/I/51sxJ90M3yL._AC_UY654_FMwebp_QL65_.jpg,5,$79.99,FALSE,FALSE,TRUE,FALSE,50+ bought in past month,"FREE delivery Mon, Dec 23 Or fastest delivery Thu, Dec 19 Arrives before ChristmasOnly 1 left in stock - order soon.",FALSE
B07BH6RM6M,"Minnie Bow-Tique Why Hello Pretend Play Cell Phone, Lights and Sounds, Kids Toys for Ages 3 Up by Just Play",$11.99,,USD,4.4,0,https://www.amazon.com/dp/B07BH6RM6M,https://m.media-amazon.com/images/I/711OAjmb-OL._AC_UY654_FMwebp_QL65_.jpg,2,$6.99,FALSE,FALSE,TRUE,FALSE,6K+ bought in past month,"FREE delivery Thu, Dec 19 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0B6CWFYBL,SAMSUNG Galaxy S22 256 GB Pink Gold,$309.88,,USD,4.3,0,https://www.amazon.com/dp/B0B6CWFYBL,https://m.media-amazon.com/images/I/61jAwWf6GYL._AC_UY654_FMwebp_QL65_.jpg,5,$246.94,FALSE,FALSE,TRUE,FALSE,50+ bought in past month,"FREE delivery Tue, Dec 24 Or fastest delivery Sat, Dec 21 Arrives before ChristmasOnly 2 left in stock - order soon.",FALSE
B09FSRKPRC,"Disney Princess Style Collection Phone Includes 1 Play Phone, 1 Clutch Case, 1 Play Lip Gloss with Lid and 2 Play Credit Cards",$13.77,$14.99,USD,4.7,0,https://www.amazon.com/dp/B09FSRKPRC,https://m.media-amazon.com/images/I/71PDHdElGtL._AC_UY654_FMwebp_QL65_.jpg,1,$13.77,FALSE,FALSE,TRUE,FALSE,2K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0CCT22SDM,Total By Verizon | Samsung Galaxy A14 5G | Locked | 64GB| 5000mAh Battery | 50 MP Triple-Camera System | 6.6&quot; AMOLED Display | Black,$79.88,,USD,4,0,https://www.amazon.com/dp/B0CCT22SDM,https://m.media-amazon.com/images/I/717J4Cp7f7L._AC_UY654_FMwebp_QL65_.jpg,1,$79.88,FALSE,FALSE,TRUE,FALSE,400+ bought in past month,"FREE delivery Wed, Dec 18 Or fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0CLKVWWFG,Sonim XP3 Plus XP3900 T-Mobile Only 16GB Black Very Good (Renewed),$54.14,$60.01,USD,3.8,0,https://www.amazon.com/dp/B0CLKVWWFG,https://m.media-amazon.com/images/I/617e9Z+t-5L._AC_UY654_FMwebp_QL65_.jpg,8,$46.95,FALSE,FALSE,TRUE,FALSE,50+ bought in past month,"FREE delivery Tue, Dec 17 Or fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0BP8GMBPF,ONEPLUS 10T | Moonstone Black | 5G Unlocked Android Smartphone U.S Version | 8GB RAM+128GB Storage (Renewed),$198.95,$599.99,USD,4.1,0,https://www.amazon.com/dp/B0BP8GMBPF,https://m.media-amazon.com/images/I/61Udbj8OThL._AC_UY654_FMwebp_QL65_.jpg,1,$198.95,FALSE,FALSE,TRUE,FALSE,300+ bought in past month,"FREE delivery Wed, Dec 18 Or fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B07L3Q7Y4F,"APPS2Car Magnetic Phone Car Mount, Dashboard Windshield Industrial-Strength Suction Cup Car Phone Mount Holder with Adjustable Telescopic Arm,6 Strong Magnets, for Cell Phones(Metal Sticker Need)",$13.29,$25.98,USD,4.5,0,https://www.amazon.com/dp/B07L3Q7Y4F,https://m.media-amazon.com/images/I/61NpBwCOa7L._AC_UY654_FMwebp_QL65_.jpg,1,$13.29,FALSE,FALSE,TRUE,FALSE,6K+ bought in past month,"FREE delivery Wed, Dec 18 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B07S6HB272,"Yealink T57W IP Phone, 16 VoIP Accounts. 7-Inch Adjustable Color Touch Screen. USB 2.0, 802.11ac Wi-Fi, Dual-Port Gigabit Ethernet, 802.3af PoE, Power Adapter Not Included (SIP-T57W)",$198.00,$222.99,USD,4.4,0,https://www.amazon.com/dp/B07S6HB272,https://m.media-amazon.com/images/I/811xn3UM72L._AC_UY654_FMwebp_QL65_.jpg,34,$179.89,FALSE,FALSE,FALSE,FALSE,100+ bought in past month,"FREE delivery Tue, Dec 17 Arrives before Christmas",FALSE
B0CMM89Y6Z,"64” Tripod for Cell Phone &amp; Camera, Phone Tripod with Remote and Phone Holder, Portable Tripod for iPhone, Phone Tripod for Video Recording, Cell Phone Tripod Mount Stand for Cellphone",$21.99,$27.98,USD,4.6,0,https://www.amazon.com/dp/B0CMM89Y6Z,https://m.media-amazon.com/images/I/61BsqAs-YdL._AC_UY654_FMwebp_QL65_.jpg,1,$21.99,FALSE,FALSE,TRUE,FALSE,10K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B07S6HB272,"Yealink T57W IP Phone, 16 VoIP Accounts. 7-Inch Adjustable Color Touch Screen. USB 2.0, 802.11ac Wi-Fi, Dual-Port Gigabit Ethernet, 802.3af PoE, Power Adapter Not Included (SIP-T57W)",$198.00,$222.99,USD,4.4,0,https://www.amazon.com/dp/B07S6HB272,https://m.media-amazon.com/images/I/811xn3UM72L._AC_UY654_FMwebp_QL65_.jpg,34,$179.89,FALSE,FALSE,FALSE,FALSE,100+ bought in past month,"FREE delivery Tue, Dec 17 Arrives before Christmas",FALSE
B0CMM89Y6Z,"64” Tripod for Cell Phone &amp; Camera, Phone Tripod with Remote and Phone Holder, Portable Tripod for iPhone, Phone Tripod for Video Recording, Cell Phone Tripod Mount Stand for Cellphone",$21.99,$27.98,USD,4.6,0,https://www.amazon.com/dp/B0CMM89Y6Z,https://m.media-amazon.com/images/I/61BsqAs-YdL._AC_UY654_FMwebp_QL65_.jpg,1,$21.99,FALSE,FALSE,TRUE,FALSE,10K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B08SPCMDKH,"Disney Junior Minnie Mouse Ring Me Rotary Pretend Play Phone with Lights and Sounds, Kids Toys for Ages 3 Up by Just Play",$16.99,,USD,4.7,0,https://www.amazon.com/dp/B08SPCMDKH,https://m.media-amazon.com/images/I/81OxMyiYoiL._AC_UY654_FMwebp_QL65_.jpg,10,$15.93,FALSE,FALSE,TRUE,FALSE,5K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0C1NK79FK,"Car Phone Holder Mount, Super Stable Air Vent Cell Phone Car Mount with 2024 Metal Hook Clip, 360° Rotation,One Button Release for iPhone, Samsung, Google, and All Other Smartphones",$7.99,$9.99,USD,4.4,0,https://www.amazon.com/dp/B0C1NK79FK,https://m.media-amazon.com/images/I/71FDDOYxJKL._AC_UY654_FMwebp_QL65_.jpg,1,$7.99,FALSE,FALSE,TRUE,FALSE,10K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0CBNFXSFL,"Selfie Light, Phone Light with Front &amp; Back Clip, 60 LED Portable Light with 3 Light Modes, 5000mAh Rechargeable Video Light for Phone, iPhone, IPad, Laptop, TikTok, Makeup, Live Stream, Vlog",$23.52,$25.11,USD,4.6,0,https://www.amazon.com/dp/B0CBNFXSFL,https://m.media-amazon.com/images/I/61-N-IXrQoL._AC_UY654_FMwebp_QL65_.jpg,8,$20.98,FALSE,FALSE,TRUE,FALSE,4K+ bought in past month,"FREE delivery Wed, Dec 18 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0791NDWXY,"Samsung Galaxy Note 8, 64GB, Orchid Gray - Fully Unlocked (Renewed)",$164.10,,USD,4.2,0,https://www.amazon.com/dp/B0791NDWXY,https://m.media-amazon.com/images/I/41wsv80TZ2L._AC_UY654_FMwebp_QL65_.jpg,5,$145.00,FALSE,FALSE,FALSE,TRUE,50+ bought in past month,"FREE delivery Mon, Dec 16 Or fastest delivery Tomorrow, Dec 13 Arrives before ChristmasOnly 3 left in stock - order soon.",TRUE
B0BS1QM974,"Nokia G400 5G | Verizon, AT&amp;T, T-Mobile | Android 12 | Unlocked Smartphone | 3-Day Battery | US Version | 4/64GB | 6.58-Inch Screen | 48MP Triple Camera | Meteor Grey (Renewed)",$83.95,$239.71,USD,3.6,0,https://www.amazon.com/dp/B0BS1QM974,https://m.media-amazon.com/images/I/51WJCHlvQDL._AC_UY654_FMwebp_QL65_.jpg,6,$72.52,FALSE,FALSE,TRUE,FALSE,50+ bought in past month,"FREE delivery Tue, Dec 17 Or fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B07PHSF8DP,"TAKAGI for iPhone Charger, [MFi Certified] Lightning Cable 3PACK 6FT Nylon Braided USB Charging Cable High Speed Transfer Cord Compatible with iPhone 14/13/12/11 Pro Max/XS MAX/XR/XS/X/8/iPad",$9.99,$19.99,USD,4.4,0,https://www.amazon.com/dp/B07PHSF8DP,https://m.media-amazon.com/images/I/71+XQs7+JFL._AC_UY654_FMwebp_QL65_.jpg,1,$9.99,FALSE,FALSE,TRUE,FALSE,10K+ bought in past month,"FREE delivery Thu, Dec 19 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0995LRBCF,"[True Military-Grade] Car Phone Holder【2024 Stronger Suction &amp; Clip】 Universal Cell Phone Holder for Car Mount for Dashboard Windshield Air Vent Long Arm Cell Phone Car Mount Thick Case,Black",$28.97,,USD,4.4,0,https://www.amazon.com/dp/B0995LRBCF,https://m.media-amazon.com/images/I/715PBCuJezL._AC_UY654_FMwebp_QL65_.jpg,1,$28.97,FALSE,FALSE,TRUE,FALSE,2K+ bought in past month,"FREE delivery Wed, Dec 18 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B01G0X56YU,"Magnetic Phone Holder for Car, WixGear [2 Pack] Universal Air Vent Magnetic Phone Mount for Car, Car Phone Holder Mount for Cell Phones and Mini Tablets with 4 Metal Plates",$13.99,$19.99,USD,4.4,0,https://www.amazon.com/dp/B01G0X56YU,https://m.media-amazon.com/images/I/61TA7W+T8+L._AC_UY654_FMwebp_QL65_.jpg,1,$13.99,FALSE,FALSE,TRUE,TRUE,4K+ bought in past month,"FREE delivery Wed, Dec 18 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0D2LPJ9Y1,Motorola Moto G24 Power 4G LTE 256GB + 8GB Unlocked Global (for Tmobile/Metro/Mint/Tello &amp; Global) 50MP Triple Camera (Blue),$122.00,,USD,3.5,0,https://www.amazon.com/dp/B0D2LPJ9Y1,https://m.media-amazon.com/images/I/51vsmA444GL._AC_UY654_FMwebp_QL65_.jpg,5,$119.50,FALSE,FALSE,TRUE,FALSE,50+ bought in past month,"FREE delivery Wed, Dec 18 Or fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B09LPDM924,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed)",$522.00,,USD,4.1,0,https://www.amazon.com/dp/B09LPDM924,https://m.media-amazon.com/images/I/61ERgud-SbL._AC_UY654_FMwebp_QL65_.jpg,30,$444.45,FALSE,FALSE,TRUE,TRUE,1K+ bought in past month,"FREE delivery Sat, Dec 14 Arrives before Christmas",TRUE
B0DNHHDP2V,"Gifts for Men, Cell Phone Stand with Wireless Bluetooth Speaker, White Elephant Gifts for Adults Useful, Men Gifts for Christmas Dad Boyfriend Him Husband, Stocking Stuffers for Adults Men",$16.79,$20.99,USD,5,0,https://www.amazon.com/dp/B0DNHHDP2V,https://m.media-amazon.com/images/I/81MwQ2JudHL._AC_UY654_FMwebp_QL65_.jpg,1,$16.79,FALSE,FALSE,TRUE,FALSE,500+ bought in past month,"FREE delivery Wed, Dec 18 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0CDMDM46B,"Wireless Car Charger, Fast Charging Phone Holder 3 in 1 Phone Mount Auto Clamping Car Accessories Compatible with iPhone 16 15 14 13 12 11 Xs XR, Samsung S23 Ultra S22 S21 S20/S10+ S9+ Note 9",$23.97,$29.97,USD,4.4,0,https://www.amazon.com/dp/B0CDMDM46B,https://m.media-amazon.com/images/I/718Wib35lBL._AC_UY654_FMwebp_QL65_.jpg,4,$18.23,FALSE,FALSE,TRUE,FALSE,6K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B07VG9ZZMV,"weBoost Home MultiRoom - Cell Phone Signal Booster | Boosts 4G LTE &amp; 5G up to 5,000 sq ft for all U.S. Carriers - Verizon, AT&amp;T, T-Mobile &amp; more | Made in the U.S. | FCC Approved (model 470144)",$512.99,$569.99,USD,4.1,0,https://www.amazon.com/dp/B07VG9ZZMV,https://m.media-amazon.com/images/I/81hplwB86PS._AC_UY654_FMwebp_QL65_.jpg,16,$399.99,FALSE,FALSE,TRUE,FALSE,200+ bought in past month,"FREE delivery Wed, Dec 18 Or fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B00SY1MMZ8,1 Pc Phone Kids Learning Toy Play Cell Phone with USB Recharable,$5.60,,USD,4.2,0,https://www.amazon.com/dp/B00SY1MMZ8,https://m.media-amazon.com/images/I/61xYTF3nU0S._AC_UY654_FMwebp_QL65_.jpg,1,$5.60,FALSE,FALSE,TRUE,FALSE,2K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0D2LPJ9Y1,Motorola Moto G24 Power 4G LTE 256GB + 8GB Unlocked Global (for Tmobile/Metro/Mint/Tello &amp; Global) 50MP Triple Camera (Blue),$122.00,,USD,3.5,0,https://www.amazon.com/dp/B0D2LPJ9Y1,https://m.media-amazon.com/images/I/51vsmA444GL._AC_UY654_FMwebp_QL65_.jpg,5,$119.50,FALSE,FALSE,TRUE,FALSE,50+ bought in past month,"FREE delivery Wed, Dec 18 Or fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B09LPDM924,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed)",$522.00,,USD,4.1,0,https://www.amazon.com/dp/B09LPDM924,https://m.media-amazon.com/images/I/61ERgud-SbL._AC_UY654_FMwebp_QL65_.jpg,30,$444.45,FALSE,FALSE,TRUE,TRUE,1K+ bought in past month,"FREE delivery Sat, Dec 14 Arrives before Christmas",TRUE
B0DNHHDP2V,"Gifts for Men, Cell Phone Stand with Wireless Bluetooth Speaker, White Elephant Gifts for Adults Useful, Men Gifts for Christmas Dad Boyfriend Him Husband, Stocking Stuffers for Adults Men",$16.79,$20.99,USD,5,0,https://www.amazon.com/dp/B0DNHHDP2V,https://m.media-amazon.com/images/I/81MwQ2JudHL._AC_UY654_FMwebp_QL65_.jpg,1,$16.79,FALSE,FALSE,TRUE,FALSE,500+ bought in past month,"FREE delivery Wed, Dec 18 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B07VG9ZZMV,"weBoost Home MultiRoom - Cell Phone Signal Booster | Boosts 4G LTE &amp; 5G up to 5,000 sq ft for all U.S. Carriers - Verizon, AT&amp;T, T-Mobile &amp; more | Made in the U.S. | FCC Approved (model 470144)",$512.99,$569.99,USD,4.1,0,https://www.amazon.com/dp/B07VG9ZZMV,https://m.media-amazon.com/images/I/81hplwB86PS._AC_UY654_FMwebp_QL65_.jpg,16,$399.99,FALSE,FALSE,TRUE,FALSE,200+ bought in past month,"FREE delivery Wed, Dec 18 Or fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B00SY1MMZ8,1 Pc Phone Kids Learning Toy Play Cell Phone with USB Recharable,$5.60,,USD,4.2,0,https://www.amazon.com/dp/B00SY1MMZ8,https://m.media-amazon.com/images/I/61xYTF3nU0S._AC_UY654_FMwebp_QL65_.jpg,1,$5.60,FALSE,FALSE,TRUE,FALSE,2K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B07W45LYY8,"OtterBox iPhone 11 Commuter Series Case - Black, Slim &amp; Tough, Pocket-Friendly, with Port Protection",$23.97,$39.95,USD,4.7,0,https://www.amazon.com/dp/B07W45LYY8,https://m.media-amazon.com/images/I/612nqAbsLhL._AC_UY654_FMwebp_QL65_.jpg,9,$15.30,FALSE,FALSE,TRUE,FALSE,6K+ bought in past month,"FREE delivery Wed, Dec 18 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0DDV3FRHR,"Sony WH-1000XM5 The Best Wireless Noise Canceling Headphones with Auto Noise Canceling Optimizer, and Crystal Clear Hands-Free Calling, Smoky Pink",$298.00,$399.99,USD,4.3,0,https://www.amazon.com/dp/B0DDV3FRHR,https://m.media-amazon.com/images/I/51FvhumQETL._AC_UY654_FMwebp_QL65_.jpg,10,$295.02,FALSE,FALSE,TRUE,TRUE,5K+ bought in past month,"FREE delivery Sat, Dec 14 Or fastest delivery Tomorrow, Dec 13 Arrives before Christmas",TRUE
B0BXDJLS35,for MagSafe Car Mount【 Windshield + Vent + Dash 】 Magnetic Phone Holder for Car Phone Holder Mount Cell Phone Holders for Your Car Accessories Suction Cup Mount for iPhone 16 Pro Max 15 14 13 12 Plus,$15.99,,USD,4.6,0,https://www.amazon.com/dp/B0BXDJLS35,https://m.media-amazon.com/images/I/71sInsfIcBL._AC_UY654_FMwebp_QL65_.jpg,3,$15.30,FALSE,FALSE,TRUE,FALSE,6K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0CPXNLBSX,"BENTOBEN Magnetic for iPhone 13 Case &amp; iPhone 14 Case [Compatible with Magsafe] Translucent Matte Phone Case iPhone 13/14 Slim Fit Shockproof Women Men Protective Cover for iPhone 13/14 6.1&quot;, Hot Pink",$10.38,$12.98,USD,4.5,0,https://www.amazon.com/dp/B0CPXNLBSX,https://m.media-amazon.com/images/I/61rdZoMRrGL._AC_UY654_FMwebp_QL65_.jpg,2,$8.88,FALSE,FALSE,TRUE,FALSE,6K+ bought in past month,"FREE delivery Wed, Dec 18 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",TRUE
B0BXVKVR98,SAMSUNG Galaxy A14 4G LTE (128GB + 4GB) Unlocked Worldwide (Only T-Mobile/Mint/Metro USA Market) 6.6&quot; 50MP Triple Camera + (15W Wall Charger) (Black (SM-A145M/DS)),$198.91,,USD,4.3,0,https://www.amazon.com/dp/B0BXVKVR98,https://m.media-amazon.com/images/I/71OK4AU02jL._AC_UY654_FMwebp_QL65_.jpg,2,$179.00,FALSE,FALSE,TRUE,FALSE,50+ bought in past month,"FREE delivery Wed, Dec 18 Or fastest delivery Sun, Dec 15 Arrives before Christmas",FALSE
B0C17WTZTJ,T-Mobile Wingtech REVVL 6 PRO 5G TMAF035G Unlocked 128GB Gray Excellent (Renewed),$108.00,$174.00,USD,3.9,0,https://www.amazon.com/dp/B0C17WTZTJ,https://m.media-amazon.com/images/I/61g2UgBbqjL._AC_UY654_FMwebp_QL65_.jpg,4,$99.28,FALSE,FALSE,TRUE,FALSE,100+ bought in past month,"FREE delivery Tue, Dec 17 Or fastest delivery Sat, Dec 14 Arrives before Christmas",TRUE
B08LZSS3DJ,Samsung Galaxy A71 5G LTE Verizon | 6.7&quot; AMOLED Screen |128GB of Storage | Long Lasting Battery | Single SIM | 2020 Model | Black - (SM-A716VTKMVZW) (Renewed),$144.44,$154.44,USD,3.9,0,https://www.amazon.com/dp/B08LZSS3DJ,https://m.media-amazon.com/images/I/81riRaemLZL._AC_UY654_FMwebp_QL65_.jpg,11,$110.42,FALSE,FALSE,TRUE,TRUE,50+ bought in past month,"FREE delivery Tue, Dec 17 Or fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0CB1CZWC1,"INIU Portable Charger, Smallest 22.5W 20000mAh USB C in &amp; Out Power Bank Fast Charging, PD 3.0+QC 4.0 LED Display Phone Battery Pack Compatible with iPhone 16 15 14 13 Pro Samsung S23 Google iPad etc",$27.98,$32.99,USD,4.6,0,https://www.amazon.com/dp/B0CB1CZWC1,https://m.media-amazon.com/images/I/618IldYsx8L._AC_UY654_FMwebp_QL65_.jpg,3,$27.70,FALSE,FALSE,TRUE,FALSE,4K+ bought in past month,"FREE delivery Wed, Dec 18 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",TRUE
B0C69DNN5C,"Ulefone Unlocked Cell Phones, Note 16 Pro 12GB + 128GB, 8-Core, 6.52&quot; HD+ Display Unlocked Smartphone, Android 13, 50MP + 8MP, 4400 mAh, Dual 4G LTE, Fingerprint/Face Detection, T-Mobile, Blue",$99.99,,USD,3.9,0,https://www.amazon.com/dp/B0C69DNN5C,https://m.media-amazon.com/images/I/71fc9YO9F5L._AC_UY654_FMwebp_QL65_.jpg,1,$99.99,FALSE,FALSE,TRUE,FALSE,100+ bought in past month,"FREE delivery Wed, Dec 18 Or fastest delivery Sat, Dec 14 Arrives before Christmas",TRUE
B0D63573CF,"Tile by Life360 Mate (2024) Bluetooth Tracker, Keys Finder and Item Locator for Keys, Bags and More. Phone Finder. Both iOS and Android Compatible. 2-Pack (Black/White)",$34.99,$44.99,USD,4.3,0,https://www.amazon.com/dp/B0D63573CF,https://m.media-amazon.com/images/I/51qSsKf+5BL._AC_UY654_FMwebp_QL65_.jpg,1,$34.99,FALSE,FALSE,TRUE,FALSE,8K+ bought in past month,"FREE delivery Wed, Dec 18 Or fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
